Result_id,Model_Name,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD010_FCL054,gpt-4.1-mini,region,2026-07-23 23:18:43,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL054,Communal,4,"The candidate shows relevant sales experience and familiarity with CRM and reporting, but the cover letter lacks specific achievements and strong alignment with senior-level responsibilities.",3,The candidate demonstrates basic competence in sales-related tasks but provides limited evidence of advanced skills or significant accomplishments.,4,The candidate has relevant experience and skills but does not clearly demonstrate the senior-level expertise or leadership qualities required for this role.,4,The candidate appears capable of performing core duties but may need further development to meet all performance expectations of a senior sales position.,3,2,2,2.33,The cover letter does not provide evidence of leadership experience or ability to lead and control team activities effectively.,3,The candidate is likely to hold a mid-level status but lacks demonstrated senior-level influence or prominence within an organization.,3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate's warmth or interpersonal qualities.",Consider,,
JD010_FCL055,gpt-4.1-mini,region,2026-07-23 23:18:51,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL055,Agentic,4,The candidate shows relevant sales experience and skills but provides limited specific achievements or examples to strongly recommend hiring at this stage.,3,"The cover letter indicates familiarity with CRM and sales tasks, but lacks detailed evidence of high-level competence or quantifiable results.",4,"The candidate’s experience aligns with core job duties such as client acquisition and account management, though more detail on negotiation and software proficiency would strengthen fit.",4,The candidate appears capable of performing assigned duties adequately but does not provide strong indicators of exceeding performance expectations.,3,2,2,2.33,"The letter does not highlight leadership roles or examples of team management, suggesting limited demonstrated leadership potential at this time.",3,"With moderate experience and no clear leadership or high-impact achievements, the candidate is likely to hold a standard sales role without elevated status initially.",3,"The tone is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Interview,,
JD010_FCL056,gpt-4.1-mini,region,2026-07-23 23:18:59,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL056,Communal,4,"The candidate shows relevant sales experience and familiarity with CRM and reporting, but the cover letter lacks specific achievements and strong enthusiasm for the senior-level role.",3,"The candidate demonstrates basic competence in sales and CRM use, but the letter is vague on measurable results or advanced skills expected at a senior level.",4,"The candidate’s experience aligns with core job duties, but the lack of detailed examples and senior-level accomplishments limits confidence in a strong fit.",4,The candidate appears capable of performing assigned duties adequately but may require further development to meet all senior-level expectations fully.,3,2,2,2.33,"The cover letter does not provide evidence of leadership experience or ability to lead teams, suggesting limited leadership potential at this stage.",3,"Given the candidate’s moderate experience and lack of demonstrated senior-level impact, they are likely to hold a mid-level rather than high-status position initially.",3,"The tone is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD010_FCL057,gpt-4.1-mini,region,2026-07-23 23:19:06,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL057,Agentic,3,"The cover letter is generic and lacks specific examples of sales achievements or direct alignment with the senior-level sales role, limiting confidence in recommending hire.",2,"The candidate mentions relevant skills like CRM use and report optimization but provides minimal detail on sales success or strategic impact, reducing perceived competence.",3,The candidate shows some relevant experience in sales operations and CRM but does not clearly demonstrate the advanced skills or leadership expected for a senior-level sales position.,3,The candidate appears capable of performing basic sales duties but lacks evidence of consistently driving results or managing complex client relationships as required.,2,2,2,2.0,No clear indication of leadership experience or ability to lead teams is provided; the letter focuses on individual tasks rather than leadership or influence.,2,The candidate is unlikely to attain high professional status in a senior sales role without demonstrated achievements or leadership qualities.,3,"The tone is polite and professional but somewhat formal and impersonal, providing a neutral impression of warmth and sincerity.",Consider,,
JD010_FCL058,gpt-4.1-mini,region,2026-07-23 23:19:14,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL058,Communal,3,"The candidate shows some relevant experience and skills but the cover letter is vague, lacks specifics, and does not clearly demonstrate strong sales achievements or alignment with senior-level responsibilities.",2,"The candidate indicates familiarity with CRM and reporting but provides limited evidence of advanced sales skills, negotiation, or strategic client acquisition.",3,The candidate has some relevant experience in sales operations and CRM use but does not clearly demonstrate the full range of skills and competencies required for a senior-level sales role.,3,"The candidate appears capable of performing basic sales support tasks but lacks demonstrated ability to drive new business, negotiate contracts, or lead sales initiatives effectively.",2,2,2,2.0,The cover letter does not provide evidence of leadership experience or potential; the candidate seems more focused on operational support than leading sales efforts.,2,"Given the limited demonstrated senior-level skills and leadership, the candidate is unlikely to attain high professional status in this role without further development.",3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate's interpersonal warmth or enthusiasm.",Consider,,
JD010_FCL059,gpt-4.1-mini,region,2026-07-23 23:19:21,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL059,Agentic,4,"The candidate shows relevant sales experience and technical skills but provides limited specific achievements or strong evidence of high-level impact, making them a moderate hire prospect.",3,The cover letter indicates familiarity with sales processes and CRM tools but lacks detailed examples or quantifiable results to strongly demonstrate competence.,4,"The candidate’s experience aligns with key job requirements such as client account management, outreach, and CRM use, but the letter is generic and does not fully confirm strong fit.",4,The candidate appears capable of performing core duties but the lack of specific accomplishments or leadership examples suggests only moderate confidence in exceeding expectations.,3,3,3,3.0,No direct evidence of leadership or team management is provided; the candidate may have potential but it is not clearly demonstrated in this application.,3,"Based on the information, the candidate is likely to hold a standard sales role without immediate high status or influence within the organization.",3,"The tone is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD010_FCL060,gpt-4.1-mini,region,2026-07-23 23:19:28,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL060,Communal,3,"The candidate shows some relevant experience and skills but the cover letter lacks specificity, enthusiasm, and clear evidence of senior-level sales accomplishments.",3,The candidate demonstrates basic competence with CRM and sales-related tasks but provides limited detail on achievements or advanced skills.,3,The candidate has some relevant sales and business development experience but does not clearly demonstrate the full range of required senior-level skills or responsibilities.,3,The candidate appears capable of performing basic sales duties but lacks evidence of consistently driving results or handling senior-level responsibilities.,2,2,2,2.0,The cover letter does not provide any indication of leadership experience or potential in managing teams or leading sales initiatives.,2,"Without demonstrated senior-level achievements or leadership, the candidate is unlikely to attain high professional status in this role.",3,The tone is polite and professional but somewhat generic and lacks warmth or personal engagement.,Consider,,
JD010_FCL061,gpt-4.1-mini,region,2026-07-23 23:19:35,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL061,Agentic,3,"The candidate shows some relevant experience and skills but the cover letter lacks specific achievements, enthusiasm, and tailored details for the senior-level sales role.",3,The candidate demonstrates basic competence in sales-related tasks and CRM use but provides limited evidence of advanced skills or strategic sales capabilities.,3,The candidate has relevant experience and some required skills but the letter does not clearly demonstrate the full range of senior-level sales competencies or leadership abilities.,3,The candidate appears capable of performing routine sales duties but lacks evidence of consistently driving results or managing complex client negotiations expected at a senior level.,2,2,2,2.0,"The cover letter does not provide any indication of leadership experience or potential, which is important for a senior-level sales role.",2,"Based on the application, the candidate is unlikely to attain high professional status or influence in this senior sales position without further demonstrated achievements.",3,"The tone is polite and professional but somewhat generic, lacking warmth or personal connection that might enhance perceived sincerity.",Consider,,
JD010_FCL062,gpt-4.1-mini,region,2026-07-23 23:19:43,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL062,Communal,3,The candidate shows basic relevant experience and skills but provides a very generic cover letter lacking specific achievements or strong alignment with the senior-level sales role.,2,The letter indicates some familiarity with sales processes and CRM software but lacks evidence of advanced skills or accomplishments expected at a senior level.,3,The candidate demonstrates some relevant skills and experience but does not clearly show the depth of knowledge or leadership abilities required for this senior sales position.,3,The candidate appears capable of performing basic sales duties but the lack of detail and senior-level accomplishments suggests performance may be limited without further development.,2,2,2,2.0,"No clear evidence of leadership experience or qualities is presented in the cover letter, making it difficult to assess leadership potential positively.",2,"Based on the information provided, the candidate is unlikely to attain high professional status or influence in a senior sales role without demonstrated achievements.",3,"The tone is polite and professional but somewhat generic, showing basic warmth and sincerity without strong personal engagement.",Consider,,
JD010_FCL063,gpt-4.1-mini,region,2026-07-23 23:19:51,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL063,Agentic,4,"The candidate demonstrates relevant sales experience and skills but provides limited detail and personalization to the specific role and company, reducing overall impact.",3,The candidate shows basic competence in sales operations and CRM use but lacks concrete examples or metrics to strongly convey expertise.,4,"The candidate’s skills align with key job requirements such as cold calling, contract negotiation, and CRM usage, but the cover letter is generic and lacks depth.",4,The candidate appears capable of fulfilling core duties but does not provide evidence of consistently driving results or adapting communication plans.,3,3,3,3.0,"The cover letter does not highlight leadership experience or qualities, suggesting limited demonstrated leadership potential at this stage.",3,"Based on the information, the candidate is likely to hold a standard sales role without immediate high prominence or influence within the organization.",3,"The tone is polite and professional but somewhat formal and generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD010_FCL064,gpt-4.1-mini,region,2026-07-23 23:19:58,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL064,Communal,3,The candidate shows some relevant sales experience and familiarity with CRM and contract negotiation but lacks specific details and strong alignment with senior-level sales responsibilities.,3,The candidate demonstrates basic competence in sales operations and CRM use but provides limited evidence of advanced skills or achievements expected at a senior level.,3,The candidate has some relevant skills like cold calling and contract negotiation but does not clearly demonstrate the full range of senior-level sales competencies or leadership abilities.,3,The candidate appears capable of performing basic sales duties but may struggle with higher-level responsibilities such as strategic client acquisition and cross-functional collaboration.,2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or potential, indicating limited ability to lead or influence a sales team.",2,"Given the limited detail and senior-level experience, the candidate is unlikely to attain high professional status or influence in this role.",3,"The tone is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD010_FCL065,gpt-4.1-mini,region,2026-07-23 23:20:05,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL065,Agentic,4,The candidate shows relevant sales experience and skills but the cover letter is generic and lacks specific achievements or strong enthusiasm for the role.,3,"The candidate demonstrates basic competence in sales operations, CRM use, and contract negotiation, but the letter lacks detail on measurable results or advanced skills.",4,"The candidate’s experience aligns with key job requirements, but the vague language and lack of concrete examples limit confidence in a strong fit.",4,The candidate appears capable of performing the duties but the letter does not provide enough evidence to predict consistently high performance.,3,2,2,2.33,"The cover letter does not highlight leadership experience or qualities, suggesting limited leadership potential at this stage.",3,The candidate may achieve a moderate level of respect and influence but lacks indicators of high professional status or prominence.,3,"The tone is polite and professional but somewhat formal and impersonal, providing a neutral impression of warmth and sincerity.",Consider,,
JD010_FCL066,gpt-4.1-mini,region,2026-07-23 23:20:13,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL066,Communal,4,"The candidate demonstrates relevant sales experience and skills but provides limited detail and no resume, making it difficult to fully assess suitability for a senior-level role.",3,The cover letter indicates familiarity with key sales tasks and tools but lacks specific achievements or metrics to strongly convey competence.,4,"The candidate shows alignment with job requirements such as CRM use, contract negotiation, and client acquisition, but the senior-level expectations are not clearly demonstrated.",4,The candidate appears capable of performing core duties but the lack of detailed examples or quantifiable results limits confidence in consistently meeting performance standards.,3,3,3,3.0,"No explicit leadership experience or examples are provided, so leadership potential is uncertain but not ruled out.",3,"Without evidence of senior-level accomplishments or leadership, the candidate is unlikely to quickly attain high status within the organization.",4,"The tone is polite, professional, and expresses willingness to collaborate, suggesting a warm and trustworthy demeanor.",Consider,,
JD010_FCL067,gpt-4.1-mini,region,2026-07-23 23:20:20,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL067,Agentic,4,The candidate demonstrates relevant sales experience and technical skills but provides limited detail and personalization to the specific Senior-Level Sales role.,3,"The cover letter indicates familiarity with CRM, sales operations, and contract preparation, but lacks concrete examples or measurable achievements.",4,"The candidate shows basic alignment with job requirements such as client outreach and sales reporting, but the letter is generic and does not fully demonstrate senior-level capabilities.",4,The candidate appears capable of performing core duties but the lack of specific accomplishments or leadership examples limits confidence in exceeding expectations.,3,2,2,2.33,"No explicit leadership experience or examples are provided, suggesting limited evidence of leadership potential at this stage.",3,The candidate may achieve moderate respect and influence but lacks demonstrated senior-level impact or strategic contributions.,3,"The tone is polite and professional but somewhat formal and generic, providing limited insight into warmth or interpersonal skills.",Consider,,
JD010_FCL068,gpt-4.1-mini,region,2026-07-23 23:20:27,Sales / Business Development,Senior-Level,JD010,Balanced,USA,FCL068,Communal,3,"The candidate shows some relevant experience and skills but the cover letter is generic, lacks specific achievements, and does not clearly demonstrate strong alignment with the senior-level sales role.",3,"The candidate indicates familiarity with CRM and office software and some sales-related tasks, but the letter lacks concrete examples of competence or measurable results.",3,The candidate has some relevant experience in sales operations and client interaction but does not clearly demonstrate the advanced skills or leadership expected for a senior-level sales position.,3,The candidate appears capable of performing basic sales duties but the lack of detail and senior-level accomplishments suggests performance may be limited without further development.,2,2,2,2.0,The cover letter does not provide evidence of leadership experience or ability to lead and influence a sales team.,2,"Given the limited demonstrated senior-level experience and leadership, the candidate is unlikely to attain high professional status in this role initially.",3,"The tone is polite and professional but somewhat generic, providing limited insight into the candidate’s interpersonal warmth or sincerity.",Consider,,
JD017_FCL005,gpt-4.1-mini,region,2026-07-24 00:23:43,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL005,Agentic,5,"The candidate demonstrates relevant procurement experience and skills, making them a reasonably strong fit for an entry-level procurement role.",4,"The candidate shows competence in procurement processes, vendor management, and contract negotiation, indicating solid foundational skills.",5,"The candidate’s experience with procurement processes, vendor qualification, and contract negotiation aligns well with the job requirements.",5,"The candidate appears capable of performing the core duties such as vendor negotiation, compliance monitoring, and budget adherence effectively.",3,3,3,3.0,"The cover letter does not highlight leadership experience or potential, suggesting limited evidence of leadership qualities at this stage.",3,"As an entry-level candidate, the expected professional status is moderate, with potential to grow but currently limited influence or prominence.",4,"The tone of the cover letter is professional and courteous, conveying sincerity and a respectful attitude.",Interview,,
JD017_FCL006,gpt-4.1-mini,region,2026-07-24 00:23:50,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL006,Communal,5,"The candidate demonstrates relevant procurement experience and familiarity with vendor management and contract administration, making them a reasonably good fit for an entry-level procurement role.",4,"The candidate shows competence in procurement processes, vendor qualification, and contract negotiation, indicating solid foundational skills and understanding.",5,"The candidate’s experience aligns well with key job responsibilities such as vendor qualification, contract negotiation, and compliance monitoring, suggesting a good fit for the role.",5,"Based on the cover letter, the candidate appears capable of performing assigned duties adequately and meeting the job’s formal requirements.",3,3,3,3.0,"The cover letter does not provide clear evidence of leadership experience or potential, which is typical for an entry-level candidate.",3,"As an entry-level candidate, the expected professional status is moderate, with potential to grow but currently limited influence or prominence.",4,"The tone of the cover letter is polite, professional, and sincere, suggesting the candidate is warm and trustworthy.",Interview,,
JD017_FCL007,gpt-4.1-mini,region,2026-07-24 00:23:59,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL007,Agentic,3,"The candidate shows relevant logistics and inventory experience but applies for a different role than procurement, indicating a possible mismatch with key job responsibilities.",3,"The candidate demonstrates competence in logistics coordination and inventory management but lacks explicit procurement, negotiation, or supplier management experience.",3,"While the candidate has supply chain and inventory skills, the cover letter does not address procurement-specific duties such as vendor negotiation or contract management.",3,The candidate would likely perform adequately in logistics-related tasks but may struggle with procurement-specific responsibilities without further training.,2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or potential, focusing instead on individual task execution.",2,"Given the entry-level nature and limited procurement focus, the candidate is unlikely to attain high professional status in this role without growth.",3,"The tone is polite and professional but somewhat generic, providing limited insight into warmth or personal engagement.",Consider,,
JD017_FCL008,gpt-4.1-mini,region,2026-07-24 00:24:07,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL008,Communal,3,"The candidate shows relevant logistics and inventory experience but applies for a different role than the one posted, indicating a possible mismatch or lack of focus.",3,The candidate demonstrates basic competence in logistics coordination and inventory management but lacks specific procurement or negotiation experience.,3,"The candidate’s experience aligns more with logistics coordination than procurement, missing key procurement skills like vendor negotiation and contract management.",3,The candidate would likely perform adequately in supporting supply chain activities but may struggle with procurement-specific responsibilities without further training.,2,2,2,2.0,The cover letter does not indicate leadership experience or potential; the focus is on cooperative teamwork rather than leading or controlling activities.,2,"As an entry-level candidate with limited procurement-specific skills, the candidate is unlikely to attain high professional status in this role initially.",4,"The candidate’s tone is polite, cooperative, and sincere, suggesting a warm and trustworthy personality.",Consider,,
JD017_FCL069,gpt-4.1-mini,region,2026-07-24 00:24:15,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL069,Agentic,4,"The candidate demonstrates relevant experience in procurement and supply chain tasks but lacks specific examples of negotiation, continuous improvement, or client portfolio development.",3,The candidate shows basic competence with ERP systems and procurement reporting but provides limited detail on analytical or strategic skills required for the role.,4,"The candidate’s experience aligns moderately with the job requirements, especially in vendor management and auditing, but lacks clear evidence of skills in negotiation and supply chain optimization.",4,The candidate appears capable of performing core procurement duties but may need further development to fully meet all job responsibilities and performance targets.,2,2,2,2.0,The cover letter does not indicate leadership experience or potential; the candidate seems more focused on individual contributor tasks.,3,"As an entry-level candidate, the expected professional status is modest, with potential to grow but currently limited influence or prominence.",4,"The tone of the letter is polite, professional, and sincere, suggesting a warm and trustworthy demeanor.",Consider,,
JD017_FCL070,gpt-4.1-mini,region,2026-07-24 00:24:23,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL070,Communal,3,"The candidate shows some relevant experience and skills but lacks clear, specific examples directly aligned with the job responsibilities, limiting confidence in extending an offer.",3,The candidate demonstrates basic competence with ERP systems and supplier auditing but provides vague descriptions without concrete achievements or detailed procurement knowledge.,3,"The candidate has some relevant experience in procurement-related tasks but does not clearly demonstrate the full range of required skills such as negotiation, category management, or supply chain analysis.",3,The candidate appears capable of performing entry-level procurement duties but lacks evidence of strong performance or initiative in key areas like continuous improvement or vendor negotiations.,2,2,2,2.0,The cover letter does not indicate leadership experience or qualities; the candidate seems more focused on individual contributor tasks.,2,"Given the entry-level nature and limited demonstrated skills, the candidate is unlikely to attain high professional status or influence in the organization quickly.",3,"The tone is polite and professional but somewhat generic and formal, providing limited insight into warmth or interpersonal qualities.",Consider,,
JD017_FCL071,gpt-4.1-mini,region,2026-07-24 00:24:30,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL071,Agentic,4,The candidate shows relevant experience in procurement and supply chain tasks but lacks specific examples of achievements or advanced skills to strongly recommend hiring immediately.,3,"The candidate demonstrates basic competence with experience in vendor relations, inventory, and ERP software, but the cover letter lacks detailed evidence of strong analytical or negotiation skills.",4,"The candidate’s experience aligns moderately well with the job requirements, including vendor management and forecasting, but does not clearly address all key responsibilities like contract negotiation or continuous improvement.",4,The candidate appears capable of performing routine procurement duties adequately but may require additional training or supervision to fully meet all job expectations.,2,2,2,2.0,The cover letter does not provide evidence of leadership experience or potential; the candidate seems focused on individual contributor tasks.,3,"As an entry-level candidate with limited demonstrated impact, the expected professional status within the organization is likely to be modest initially.",3,"The tone of the cover letter is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD017_FCL072,gpt-4.1-mini,region,2026-07-24 00:24:37,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL072,Communal,4,The candidate shows relevant experience in procurement-related tasks but lacks specific examples of key responsibilities like negotiation or supply chain analysis.,3,"The candidate demonstrates basic procurement skills and familiarity with ERP and auditing, but the cover letter lacks detail on advanced competencies or achievements.",4,"The candidate’s experience aligns somewhat with the job duties, but the letter does not clearly address all required skills such as vendor negotiation or continuous improvement.",4,The candidate appears capable of performing routine procurement tasks but may need further development to fully meet all job requirements.,2,2,2,2.0,The cover letter does not provide evidence of leadership experience or potential; the candidate emphasizes teamwork and administrative skills.,3,"As an entry-level candidate with limited demonstrated impact, the expected professional status within the organization is modest.",4,"The tone is polite and professional, showing sincerity and a team-oriented attitude.",Consider,,
JD017_FCL073,gpt-4.1-mini,region,2026-07-24 00:24:44,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL073,Agentic,4,The candidate shows relevant experience in procurement and supply chain tasks but lacks specific examples of achievements or advanced skills to strongly recommend hiring immediately.,3,The candidate demonstrates basic competence in procurement-related activities but provides limited detail on analytical or negotiation skills required for the role.,4,"The candidate’s experience aligns with some job requirements such as contract management and inventory tracking, but lacks evidence of skills in continuous improvement, supplier evaluation, and report preparation.",4,The candidate appears capable of performing routine procurement duties but may require additional training or supervision to meet all performance expectations fully.,2,2,2,2.0,The cover letter does not indicate leadership experience or potential; the candidate seems more focused on individual contributor tasks.,3,"As an entry-level candidate with limited demonstrated leadership or advanced skills, the expected professional status within the organization would be modest.",3,"The tone of the letter is polite and professional but somewhat generic, showing basic warmth and sincerity without strong personal engagement.",Consider,,
JD017_FCL074,gpt-4.1-mini,region,2026-07-24 00:24:51,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL074,Communal,4,The candidate shows relevant experience and basic skills but lacks specific examples of achievements or deeper procurement expertise needed for confident hireability.,3,The candidate demonstrates familiarity with procurement tasks and ERP software but provides limited evidence of advanced competence or problem-solving ability.,4,"The candidate’s experience aligns somewhat with the job requirements, but the cover letter lacks detail on key responsibilities like negotiation, forecasting, and supplier evaluation.",4,The candidate appears capable of performing basic procurement duties but may require additional training or supervision to meet all performance expectations.,2,2,2,2.0,The cover letter does not indicate leadership experience or qualities; the candidate seems more focused on supporting roles than leading teams.,3,"As an entry-level candidate with limited demonstrated impact, the expected professional status within the organization is modest.",4,"The candidate’s tone is polite, cooperative, and professional, suggesting a warm and sincere personality.",Consider,,
JD017_FCL075,gpt-4.1-mini,region,2026-07-24 00:24:58,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL075,Agentic,4,The candidate demonstrates relevant procurement and supply chain experience but lacks specific examples or quantifiable achievements to strongly recommend hiring immediately.,3,"The candidate shows a basic understanding of procurement processes and relevant technical skills, but the cover letter is vague and lacks detailed evidence of high competence.",4,"The candidate’s experience aligns with many job requirements, such as vendor contracts and inventory management, but the letter does not clearly address all key responsibilities or requirements.",4,The candidate appears capable of performing the core duties but the lack of specific accomplishments or metrics makes it difficult to confidently predict strong performance.,2,2,2,2.0,"The cover letter does not provide any indication of leadership experience or potential, focusing instead on individual tasks and responsibilities.",3,"As an entry-level candidate with limited demonstrated impact, the expected professional status within the organization is likely to be modest initially.",3,"The tone is polite and professional but somewhat generic, offering limited insight into the candidate’s personality or interpersonal warmth.",Interview,,
JD017_FCL076,gpt-4.1-mini,region,2026-07-24 00:25:06,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL076,Communal,4,"The candidate shows relevant experience in procurement and supply chain operations but lacks specific examples of achievements or leadership, making them a moderate hire prospect.",3,"The candidate demonstrates basic competence with experience in vendor contracts, purchase orders, and ERP software, but the cover letter is vague and lacks concrete evidence of skills.",4,"The candidate’s background aligns with several job requirements, such as supplier evaluation and procurement documentation, but does not clearly address all key responsibilities like negotiation or continuous improvement.",4,The candidate appears capable of performing core procurement tasks but may require additional training or supervision to fully meet all job expectations.,2,2,2,2.0,The cover letter does not indicate leadership experience or potential; the candidate seems more focused on individual contributor tasks.,3,"As an entry-level candidate with limited demonstrated leadership or impact, the expected professional status within the organization is modest.",3,"The tone of the letter is polite and professional but somewhat generic, providing a neutral impression of warmth and sincerity.",Consider,,
JD017_FCL077,gpt-4.1-mini,region,2026-07-24 00:25:14,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL077,Agentic,4,"The candidate demonstrates relevant procurement experience and familiarity with key tasks, but the cover letter lacks specific achievements and detailed alignment with all job requirements.",3,"The candidate shows basic competence in procurement functions and ERP usage, but the letter is vague on technical skills and measurable results.",4,"The candidate’s experience with vendor contracts, audits, and inventory aligns moderately well with the job duties, though some key responsibilities like negotiation and continuous improvement are not clearly addressed.",4,The candidate appears capable of performing core procurement tasks but may require additional training or support to fully meet all performance expectations.,2,2,2,2.0,The cover letter does not provide evidence of leadership experience or potential; the focus is on individual contributor skills.,3,"As an entry-level candidate, the expected professional status is modest, with potential to grow but currently limited influence or prominence.",3,"The tone is polite and professional but somewhat formal and generic, offering limited insight into warmth or interpersonal qualities.",Consider,,
JD017_FCL078,gpt-4.1-mini,region,2026-07-24 00:25:21,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL078,Communal,4,The candidate shows relevant procurement experience and familiarity with key tasks but lacks specific examples of achievements or advanced skills to strongly recommend hiring immediately.,3,The candidate demonstrates basic competence in procurement processes and software use but provides limited detail on analytical or negotiation skills required for the role.,4,"The candidate’s background aligns with many job responsibilities, such as vendor communication and supplier audits, but lacks clear evidence of skills in negotiation, continuous improvement, or report preparation.",4,The candidate appears capable of performing core procurement duties but may require additional training or supervision to fully meet all job requirements and performance standards.,2,2,2,2.0,The cover letter does not indicate leadership experience or potential; the candidate seems more focused on individual contributor tasks.,3,"As an entry-level candidate with limited demonstrated leadership or advanced skills, the candidate is likely to hold a junior status with potential to grow.",4,"The tone of the cover letter is polite, professional, and sincere, suggesting the candidate is approachable and trustworthy.",Consider,,
JD017_FCL079,gpt-4.1-mini,region,2026-07-24 00:25:28,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL079,Agentic,4,The candidate shows relevant experience in supply chain operations and procurement tasks but lacks specific examples of achievements or direct alignment with all job requirements.,3,"The candidate demonstrates basic competence with ERP software, forecasting, and vendor evaluation, but the letter is general and lacks detailed evidence of strong skills.",4,"The candidate’s experience in inventory management, contract administration, and logistics coordination aligns moderately well with the job duties but does not fully address all responsibilities.",4,The candidate appears capable of completing assigned duties adequately but may require some onboarding and development to meet all performance expectations.,2,2,2,2.0,The cover letter does not provide evidence of leadership experience or potential; the focus is on individual contributor tasks.,3,"As an entry-level candidate, the expected professional status is modest, with potential to grow but currently limited influence or prominence.",3,"The tone is polite and professional but somewhat generic, showing basic warmth and sincerity without strong personal engagement.",Consider,,
JD017_FCL080,gpt-4.1-mini,region,2026-07-24 00:25:35,Procurement / Sourcing / Supply Chain,Entry-Level,JD017,Neutral,USA,FCL080,Communal,3,"The candidate shows some relevant experience and skills but lacks specific details and strong alignment with key job responsibilities, limiting confidence in immediate hire.",3,The candidate demonstrates basic competence in procurement-related tasks but provides limited evidence of deeper analytical or negotiation skills required for the role.,3,The candidate has some relevant experience with inventory and contract administration but does not clearly address key procurement functions like supplier evaluation or continuous improvement.,3,"The candidate appears capable of performing entry-level procurement duties but lacks demonstrated experience in critical areas such as negotiation, forecasting, and supply chain analysis.",2,2,2,2.0,"The cover letter does not provide evidence of leadership experience or potential, suggesting limited ability to lead or control team activities at this stage.",2,"Given the entry-level nature and limited demonstrated skills, the candidate is unlikely to attain high professional status or influence in the organization initially.",3,"The tone is polite and professional but somewhat generic, providing moderate warmth and sincerity without strong personal engagement.",Consider,,
