Result_id,Model_Name,Provider_Served,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD025_FCL124,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:01:07,Procurement / Sourcing / Supply Chain,Senior-Level,JD025,Neutral,USA,FCL124,Communal,5,Candidate has relevant experience,4,Demonstrated technical skills,6,Matches job requirements,6,Meets formal performance requirements,4,3,4,3.67,Some leadership potential,5,Average professional status,3,Seems trustworthy,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrated technical skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets formal performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems trustworthy""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL005,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:20:39,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL005,Agentic,5,Candidate has relevant experience.,4,Shows skill in procurement processes.,6,Matches job requirements well.,6,Likely to meet performance requirements.,5,5,5,5.0,Some leadership potential shown.,5,Expected to attain moderate status.,3,Appears professional and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skill in procurement processes.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL006,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:20:44,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL006,Communal,4,Candidate has relevant experience.,4,Shows skills in supply chain activities.,5,Matches some key responsibilities.,5,Can complete assigned duties.,3,3,3,3.0,Limited information on leadership.,4,May attain moderate status.,3,Appears trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in supply chain activities.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 3,
      ""effective_leader"": 3,
      ""average"": 3,
      ""scale"": ""1-7"",
      ""reason"": ""Limited information on leadership.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL007,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:20:46,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL007,Agentic,3,Lack of direct experience,3,Some relevant skills,2,Mismatch in job title,2,Limited relevant experience,2,2,2,2.0,Not demonstrated,2,Limited experience,3,Polite tone,Reject,"{
  ""hireability"": {
      ""score"": 3,
      ""scale"": ""1-7"",
      ""reason"": ""Lack of direct experience""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Some relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Mismatch in job title""
   },
   ""expected_performance"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Limited relevant experience""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 2,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Not demonstrated""
   },
   ""expected_status"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Limited experience""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Polite tone""
   },
   ""recommendation"": ""Reject""
}",
JD026_FCL008,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:20:50,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL008,Communal,2,Lack of direct experience,3,Some relevant skills,3,Limited alignment with job requirements,3,Uncertain about meeting performance requirements,2,2,2,2.0,No clear leadership experience,2,Low expected professional status,4,Friendly and sincere tone,Reject,"{
  ""hireability"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Lack of direct experience""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Some relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 3,
      ""scale"": ""1-7"",
      ""reason"": ""Limited alignment with job requirements""
   },
   ""expected_performance"": {
      ""score"": 3,
      ""scale"": ""1-7"",
      ""reason"": ""Uncertain about meeting performance requirements""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 2,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""No clear leadership experience""
   },
   ""expected_status"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Low expected professional status""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Friendly and sincere tone""
   },
   ""recommendation"": ""Reject""
}",
JD026_FCL069,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:11,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL069,Agentic,4,Candidate shows some relevant experience.,3,Demonstrates basic procurement skills.,5,Matches some key responsibilities.,5,Likely to complete assigned duties.,3,2,2,2.33,Lacks clear leadership examples.,4,May gain moderate respect.,2,Seems somewhat trustworthy.,Consider,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic procurement skills.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership examples.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May gain moderate respect.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Seems somewhat trustworthy.""
   },
   ""recommendation"": ""Consider""
}",
JD026_FCL070,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:22,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL070,Communal,3,Lacks specific examples.,3,Shows some skills.,4,Matches some requirements.,4,Can complete duties.,2,2,2,2.0,Not demonstrated.,3,Average influence.,2,Seems somewhat friendly.,Consider,"{
  ""hireability"": {
      ""score"": 3,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks specific examples.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Shows some skills.""
   },
   ""person_job_fit"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some requirements.""
   },
   ""expected_performance"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 2,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Not demonstrated.""
   },
   ""expected_status"": {
      ""score"": 3,
      ""scale"": ""1-7"",
      ""reason"": ""Average influence.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Seems somewhat friendly.""
   },
   ""recommendation"": ""Consider""
}",
JD026_FCL071,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:26,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL071,Agentic,4,Candidate has some relevant experience.,3,Shows basic skills in procurement.,5,Matches some key job requirements.,5,Can complete assigned duties adequately.,3,2,2,2.33,Lacks clear leadership evidence.,4,May attain moderate professional status.,2,Appears somewhat trustworthy.,Consider,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Shows basic skills in procurement.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership evidence.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Consider""
}",
JD026_FCL072,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:31,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL072,Communal,4,Lacks specific examples of experience.,3,Demonstrates basic understanding of procurement.,5,Matches some requirements but lacks detail.,5,May perform adequately with guidance.,3,2,2,2.33,Limited evidence of leadership skills.,4,May achieve moderate professional status.,4,Appears friendly and sincere in application.,Consider,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks specific examples of experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic understanding of procurement.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some requirements but lacks detail.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""May perform adequately with guidance.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Limited evidence of leadership skills.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May achieve moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Appears friendly and sincere in application.""
   },
   ""recommendation"": ""Consider""
}",
JD026_FCL073,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:33,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL073,Agentic,4,Candidate shows some relevant experience.,3,Skills mentioned are somewhat relevant.,5,Candidate's background aligns with some job requirements.,5,Candidate may perform adequately with some training.,3,2,2,2.33,Limited evidence of leadership skills.,4,Candidate may achieve moderate professional status.,2,Candidate's tone is professional but lacks warmth.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Skills mentioned are somewhat relevant.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background aligns with some job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may perform adequately with some training.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Limited evidence of leadership skills.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may achieve moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate's tone is professional but lacks warmth.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL074,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:35,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL074,Communal,4,Candidate shows some relevant experience.,3,Skills mentioned are somewhat relevant.,5,Candidate's background aligns moderately with job requirements.,5,Candidate may perform adequately with some guidance.,3,2,2,2.33,Limited evidence of leadership skills presented.,4,Candidate may achieve moderate professional status.,4,Candidate appears somewhat warm and trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Skills mentioned are somewhat relevant.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background aligns moderately with job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may perform adequately with some guidance.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Limited evidence of leadership skills presented.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may achieve moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears somewhat warm and trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL075,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:37,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL075,Agentic,5,Candidate has relevant experience.,4,Shows skills in supply chain operations.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,5,5,5.0,Some leadership potential shown.,5,Expected to attain moderate status.,3,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in supply chain operations.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL076,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:40,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL076,Communal,4,Candidate shows some relevant experience.,3,Demonstrates basic skills in supply chain operations.,5,Matches some key responsibilities of the job.,5,Likely to complete assigned duties adequately.,3,2,2,2.33,Lacks clear leadership experience.,4,May attain moderate professional status.,2,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic skills in supply chain operations.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key responsibilities of the job.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership experience.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL077,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:45,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL077,Agentic,5,Candidate has relevant experience.,4,Shows skills in supply chain functions.,6,Matches job requirements well.,6,Likely to complete duties adequately.,5,5,5,5.0,Some leadership potential shown.,5,Expected to attain moderate status.,3,Appears trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in supply chain functions.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 5,
      ""effective_leader"": 5,
      ""average"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL078,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:47,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL078,Communal,5,Candidate has relevant experience.,4,Shows skills in supply chain functions.,6,Matches job requirements well.,6,Can complete assigned duties.,5,4,5,4.67,Some leadership potential shown.,5,Average professional status expected.,3,Seems trustworthy and sincere.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate has relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Shows skills in supply chain functions.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL079,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:57,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL079,Agentic,5,Candidate shows relevant experience.,4,Demonstrates technical abilities.,6,Matches key responsibilities.,6,Meets formal requirements.,4,5,4,4.33,Some leadership potential.,5,Average professional status.,3,Seems trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates technical abilities.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches key responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets formal requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 5,
      ""effective_leader"": 4,
      ""average"": 4.33,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL080,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:21:59,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL080,Communal,4,Lacks specific examples.,3,Some relevant skills mentioned.,5,Matches some job requirements.,5,Meets basic performance expectations.,3,2,2,2.33,Limited leadership evidence.,4,Average professional status expected.,2,Seems somewhat trustworthy.,Consider,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks specific examples.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Some relevant skills mentioned.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some job requirements.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic performance expectations.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Limited leadership evidence.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 2,
      ""scale"": ""1-5"",
      ""reason"": ""Seems somewhat trustworthy.""
   },
   ""recommendation"": ""Consider""
}",
JD026_FCL081,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:17,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL081,Agentic,4,Candidate shows some relevant experience.,3,Demonstrates basic skills in procurement.,5,Matches some key responsibilities.,5,Can complete assigned duties adequately.,3,2,2,2.33,Lacks clear leadership examples.,4,May attain moderate professional status.,3,Appears somewhat trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic skills in procurement.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some key responsibilities.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership examples.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD026_FCL082,meta-llama/llama-3.3-70b-instruct,Groq,standard,2026-07-23 21:22:20,Procurement / Sourcing / Supply Chain,Senior-Level,JD026,Balanced,USA,FCL082,Communal,4,Candidate shows some relevant experience.,3,Demonstrates basic skills in supply chain operations.,5,Matches some requirements for the procurement role.,5,Likely to complete assigned duties adequately.,3,2,2,2.33,Lacks clear leadership experience.,4,May attain moderate professional status.,3,Appears somewhat trustworthy and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some relevant experience.""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates basic skills in supply chain operations.""
   },
   ""person_job_fit"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Matches some requirements for the procurement role.""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Lacks clear leadership experience.""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""May attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy and friendly.""
   },
   ""recommendation"": ""Interview""
}",
